MCS,TotalCells,NonCycling,CycleG1,CycleS,CycleG2,CycleM
471,151,98,24,2,27,0
472,151,98,24,2,27,0
473,151,99,25,2,25,0
474,151,100,26,2,23,0
475,151,101,26,2,22,0
476,151,99,27,2,23,0
477,151,96,28,2,25,0
478,152,96,28,2,25,1
479,152,97,28,2,25,0
480,153,98,27,2,25,1
481,153,98,27,2,26,0
482,153,100,27,0,26,0
483,155,102,27,0,24,2
484,155,104,27,0,24,0
485,155,103,27,0,25,0
486,155,102,28,0,25,0
487,155,102,28,0,25,0
488,156,102,29,0,24,1
489,157,104,28,0,24,1
490,157,106,28,0,23,0
491,158,107,27,1,22,1
492,158,108,29,1,20,0
493,158,111,27,2,18,0
494,158,110,28,2,18,0
495,159,111,27,2,18,1
496,160,112,27,2,18,1
497,160,115,26,2,17,0
498,160,114,26,2,18,0
499,160,112,28,2,18,0
500,161,114,27,3,16,1
501,161,116,27,3,15,0
502,162,115,27,3,16,1
503,162,114,27,3,18,0
504,162,113,28,3,18,0
505,162,113,28,3,18,0
506,162,112,28,3,19,0
507,162,110,29,4,19,0
508,162,109,30,4,19,0
509,162,111,29,3,19,0
510,162,114,26,5,17,0
511,162,116,26,4,16,0
512,162,115,26,4,17,0
513,162,115,26,4,17,0
514,162,115,26,4,17,0
515,164,117,25,4,16,2
516,165,120,25,4,15,1
517,165,120,25,4,16,0
518,165,122,24,4,15,0
519,165,123,24,3,15,0
520,165,124,24,2,15,0
521,165,123,24,2,16,0
522,165,122,24,3,16,0
523,165,125,21,3,16,0
524,166,127,22,2,14,1
525,166,128,22,2,14,0
526,166,127,22,2,15,0
527,166,125,23,1,17,0
528,166,125,23,1,17,0
529,167,124,24,1,17,1
530,167,124,24,1,18,0
531,167,123,25,1,18,0
532,167,124,25,1,17,0
533,168,124,24,2,17,1
534,168,125,23,2,18,0
535,169,124,24,2,18,1
536,169,124,25,2,18,0
537,169,124,26,2,17,0
538,169,122,26,2,19,0
539,169,123,24,3,19,0
540,169,124,24,2,19,0
541,169,125,25,1,18,0
542,169,123,25,1,20,0
543,169,121,26,1,21,0
544,169,118,28,1,22,0
545,169,118,29,1,21,0
546,169,116,31,1,21,0
547,169,117,30,2,20,0
548,169,118,28,2,21,0
549,169,116,30,2,21,0
550,170,115,30,2,22,1
551,170,116,30,2,22,0
552,170,117,31,1,21,0
553,170,116,30,0,24,0
554,171,116,30,0,24,1
555,171,118,31,0,22,0
556,171,117,31,0,23,0
557,171,117,32,0,22,0
558,171,117,32,1,21,0
559,171,117,31,2,21,0
560,172,117,30,3,21,1
561,173,117,32,3,20,1
562,173,119,31,3,20,0
563,173,116,33,3,21,0
564,173,116,33,3,21,0
565,173,114,33,3,23,0
566,173,115,32,3,23,0
567,173,116,31,3,23,0
568,173,115,33,3,22,0
569,173,116,32,4,21,0
570,173,119,26,7,21,0
571,173,117,25,10,21,0
572,173,119,25,9,20,0
573,173,120,24,10,19,0
574,173,122,22,10,19,0
575,175,124,22,10,17,2
576,175,129,21,7,18,0
577,175,131,20,6,18,0
578,175,132,20,6,17,0
579,176,134,18,7,16,1
580,176,135,18,7,16,0
581,176,136,19,5,16,0
582,176,135,20,4,17,0
583,178,135,21,3,17,2
584,178,136,22,3,17,0
585,178,136,22,3,17,0
586,178,135,22,3,18,0
587,179,136,22,2,18,1
588,179,136,22,1,20,0
589,180,135,22,1,21,1
590,180,134,22,1,23,0
591,181,133,22,1,24,1
592,181,129,25,1,26,0
593,182,130,25,1,25,1
594,182,132,25,1,24,0
595,182,134,25,1,22,0
596,182,134,25,1,22,0
597,182,132,27,1,22,0
598,183,130,27,1,24,1
599,184,131,27,1,24,1
600,184,132,26,2,24,0
601,184,133,26,2,23,0
602,184,135,26,2,21,0
603,184,136,24,2,22,0
604,184,135,22,4,23,0
605,184,135,21,5,23,0
606,184,136,21,4,23,0
607,184,137,21,4,22,0
608,184,136,22,4,22,0
609,184,137,21,4,22,0
610,184,136,21,5,22,0
611,184,137,22,3,22,0
612,184,135,22,4,23,0
613,184,136,22,3,23,0
614,184,136,19,6,23,0
615,184,137,19,5,23,0
616,185,137,18,5,24,1
617,185,135,20,5,25,0
618,185,135,20,5,25,0
619,185,136,21,4,24,0
620,185,133,23,4,25,0
621,185,133,24,3,25,0
622,186,132,25,3,25,1
623,186,134,26,3,23,0
624,186,135,25,4,22,0
625,186,136,25,4,21,0
626,186,138,23,5,20,0
627,188,139,21,5,21,2
628,188,139,21,5,23,0
629,188,139,21,5,23,0
630,189,139,20,6,23,1
631,190,141,20,6,22,1
632,190,144,20,4,22,0
633,191,145,20,3,22,1
634,191,145,21,3,22,0
635,192,144,20,4,23,1
636,192,144,19,5,24,0
637,193,145,19,4,24,1
638,193,142,20,4,27,0
639,193,143,19,4,27,0
640,193,143,20,4,26,0
641,193,141,21,4,27,0
642,193,139,22,4,28,0
643,194,140,21,2,30,1
644,194,140,22,2,30,0
645,195,140,22,1,31,1
646,195,142,21,0,32,0
647,196,141,22,0,32,1
648,197,140,24,0,32,1
649,197,141,25,0,31,0
650,198,139,26,0,32,1
651,198,139,27,0,32,0
652,199,138,28,0,32,1
653,199,139,28,0,32,0
654,199,140,27,1,31,0
655,200,141,27,1,30,1
656,200,140,29,1,30,0
657,201,139,30,1,30,1
658,201,139,30,1,31,0
659,201,137,31,1,32,0
660,202,138,30,2,31,1
661,202,140,29,2,31,0
662,202,139,30,2,31,0
663,203,139,31,1,31,1
664,203,140,31,1,31,0
665,203,143,29,1,30,0
666,203,141,30,2,30,0
667,203,143,29,2,29,0
668,204,142,31,2,28,1
669,204,144,31,1,28,0
670,204,144,32,0,28,0
671,204,141,34,1,28,0
672,204,142,34,1,27,0
673,204,141,34,2,27,0
674,204,140,34,2,28,0
675,205,141,34,1,28,1
676,206,143,34,1,27,1
677,207,145,33,1,27,1
678,208,147,33,1,26,1
679,208,148,33,1,26,0
680,209,146,34,2,26,1
681,209,148,33,1,27,0
682,210,146,35,1,27,1
683,210,146,36,1,27,0
684,210,146,36,1,27,0
685,210,148,36,0,26,0
686,210,149,35,0,26,0
687,210,150,35,0,25,0
688,210,149,36,0,25,0
689,210,152,33,0,25,0
690,210,153,31,1,25,0
691,210,151,31,2,26,0
692,210,151,31,2,26,0
693,210,152,30,2,26,0
694,212,151,30,2,27,2
695,212,151,31,2,28,0
696,212,151,32,2,27,0
697,212,150,32,2,28,0
698,212,152,31,1,28,0
699,213,153,31,1,27,1
700,213,152,31,1,29,0
701,214,153,30,2,28,1
702,214,155,30,1,28,0
703,214,154,30,1,29,0
704,215,155,29,0,30,1
705,215,156,30,0,29,0
706,215,155,29,1,30,0
707,215,156,29,1,29,0
708,216,156,30,1,28,1
709,216,161,30,0,25,0
710,217,161,31,0,24,1
711,217,160,33,0,24,0
712,217,161,31,0,25,0
713,217,161,31,0,25,0
714,217,162,31,0,24,0
715,217,163,29,1,24,0
716,218,163,29,1,24,1
717,218,163,28,2,25,0
718,218,161,30,2,25,0
719,218,161,31,2,24,0
720,219,163,31,0,24,1
721,219,161,33,0,25,0
722,219,162,33,0,24,0
723,220,160,35,0,24,1
724,220,162,35,0,23,0
725,221,159,35,0,26,1
726,221,161,33,1,26,0
727,221,159,35,1,26,0
728,223,159,33,2,27,2
729,223,161,34,1,27,0
730,225,161,33,1,28,2
731,225,162,33,1,29,0
732,225,164,33,1,27,0
733,225,162,35,1,27,0
734,225,161,35,2,27,0
735,225,163,36,2,24,0
736,225,163,37,1,24,0
737,225,163,37,2,23,0
738,225,163,37,2,23,0
739,226,162,37,2,24,1
740,226,162,38,1,25,0
741,227,162,38,1,25,1
742,227,161,38,1,27,0
743,227,161,39,1,26,0
744,228,160,40,1,26,1
745,228,161,40,2,25,0
746,229,163,40,2,23,1
747,229,164,40,2,23,0
748,230,165,39,2,23,1
749,230,164,38,2,26,0
750,231,166,38,1,25,1
751,232,166,39,1,25,1
752,232,171,38,1,22,0
753,233,170,39,1,22,1
754,235,171,37,3,22,2
755,235,172,37,3,23,0
756,235,173,36,5,21,0
757,236,174,36,4,21,1
758,236,171,39,4,22,0
759,236,168,42,4,22,0
760,236,167,43,4,22,0
761,236,169,42,3,22,0
762,236,168,43,3,22,0
763,236,167,44,2,23,0
764,236,167,45,2,22,0
765,236,167,46,2,21,0
766,236,168,46,1,21,0
767,236,167,46,2,21,0
768,237,170,43,3,20,1
769,237,171,43,3,20,0
770,237,172,43,3,19,0
771,237,171,44,3,19,0
772,238,171,43,4,19,1
773,238,174,40,5,19,0
774,238,173,41,5,19,0
775,238,175,39,6,18,0
776,238,174,39,6,19,0
777,239,175,35,8,20,1
778,239,172,37,9,21,0
779,239,176,36,9,18,0
780,239,175,35,10,19,0
781,239,174,36,10,19,0
782,240,175,36,9,19,1
783,240,175,37,8,20,0
784,240,177,38,5,20,0
785,241,176,37,5,22,1
786,241,179,37,4,21,0
787,241,179,36,4,22,0
788,241,178,36,4,23,0
789,241,177,35,4,25,0
790,242,178,35,3,25,1
791,242,176,36,4,26,0
792,242,179,36,3,24,0
793,242,178,36,3,25,0
794,242,178,37,2,25,0
795,242,179,36,3,24,0
796,242,181,37,1,23,0
797,243,182,36,1,23,1
798,243,180,36,1,26,0
799,244,179,36,2,26,1
800,244,179,36,2,27,0
801,244,179,37,2,26,0
802,244,180,38,2,24,0
803,244,180,36,4,24,0
804,244,180,36,4,24,0
805,244,183,36,4,21,0
806,245,182,37,4,21,1
807,246,181,36,5,23,1
808,246,184,35,3,24,0
809,247,185,34,3,24,1
810,247,185,35,2,25,0
811,247,185,34,2,26,0
812,247,182,34,3,28,0
813,247,182,35,2,28,0
814,247,181,36,2,28,0
815,247,182,35,2,28,0
816,247,180,37,2,28,0
817,247,179,38,2,28,0
818,247,181,38,2,26,0
819,247,180,38,2,27,0
820,247,177,40,2,28,0
821,248,176,41,2,28,1
822,248,176,39,3,30,0
823,249,175,39,2,32,1
824,249,177,39,2,31,0
825,250,174,39,3,33,1
826,251,172,40,3,35,1
827,251,174,39,4,34,0
828,251,171,40,4,36,0
829,251,171,41,3,36,0
830,251,169,41,3,38,0
831,251,168,42,3,38,0
832,251,169,42,2,38,0
833,252,168,44,2,37,1
834,252,171,44,2,35,0
835,252,173,43,2,34,0
836,252,173,44,1,34,0
837,252,173,44,1,34,0
838,253,175,43,1,33,1
839,254,177,43,1,32,1
840,255,178,43,1,32,1
841,256,181,43,0,31,1
842,256,182,43,0,31,0
843,256,177,46,0,33,0
844,258,177,46,0,33,2
845,259,180,46,0,32,1
846,260,182,45,0,32,1
847,260,184,43,2,31,0
848,261,184,42,3,31,1
849,261,187,42,2,30,0
850,262,187,42,2,30,1
851,262,190,39,4,29,0
852,263,190,39,4,29,1
853,263,191,39,4,29,0
854,265,193,38,4,28,2
855,265,196,38,3,28,0
856,265,196,39,3,27,0
857,266,197,38,3,27,1
858,266,198,39,2,27,0
859,266,199,38,3,26,0
860,266,200,38,2,26,0
861,267,196,41,2,27,1
862,267,194,43,3,27,0
863,267,192,43,5,27,0
864,268,193,42,5,27,1
865,268,193,42,5,28,0
866,268,192,43,6,27,0
867,268,191,45,5,27,0
868,268,189,46,5,28,0
869,268,191,45,5,27,0
870,268,192,44,6,26,0
871,268,193,45,4,26,0
872,268,196,45,3,24,0
873,269,193,45,2,28,1
874,269,194,45,2,28,0
875,269,192,46,2,29,0
876,271,194,46,2,27,2
877,273,195,48,2,26,2
878,273,195,50,3,25,0
879,273,192,52,4,25,0
880,274,192,52,4,25,1
881,275,194,52,3,25,1
882,275,193,52,5,25,0
883,276,194,51,5,25,1
884,276,196,50,5,25,0
885,276,196,50,5,25,0
886,277,195,50,4,27,1
887,277,197,50,3,27,0
888,277,199,49,3,26,0
889,277,201,49,3,24,0
890,277,203,49,2,23,0
891,277,200,49,2,26,0
892,277,201,47,4,25,0
893,277,201,46,5,25,0
894,277,199,47,5,26,0
895,277,200,47,5,25,0
896,278,201,46,5,25,1
897,279,205,45,4,24,1
898,279,204,46,4,25,0
899,279,204,45,4,26,0
900,279,205,45,4,25,0
901,280,204,46,4,25,1
902,280,206,45,4,25,0
903,280,207,45,4,24,0
904,280,211,42,4,23,0
905,280,210,42,4,24,0
906,280,209,43,3,25,0
907,281,211,42,4,23,1
908,282,211,44,4,22,1
909,282,212,44,4,22,0
910,282,211,46,3,22,0
911,282,211,47,3,21,0
912,282,209,50,2,21,0
913,282,209,49,2,22,0
914,283,208,48,3,23,1
915,284,210,49,3,21,1
916,284,207,50,3,24,0
917,285,205,52,3,24,1
918,285,206,52,2,25,0
919,285,206,51,2,26,0
920,285,205,52,2,26,0
921,286,204,51,2,28,1
922,286,206,50,2,28,0
923,287,206,49,3,28,1
924,287,209,47,3,28,0
925,287,210,45,4,28,0
926,287,209,44,5,29,0
927,287,208,44,5,30,0
928,288,208,43,6,30,1
929,288,209,43,5,31,0
930,288,209,43,5,31,0
931,288,206,44,5,33,0
932,288,205,46,4,33,0
933,288,209,44,2,33,0
934,288,207,44,2,35,0
935,289,204,45,3,36,1
936,290,205,44,3,37,1
937,290,205,45,3,37,0
938,290,207,44,2,37,0
939,290,211,43,2,34,0
940,290,213,43,1,33,0
941,290,209,46,1,34,0
942,291,209,45,2,34,1
943,292,210,45,3,33,1
944,292,211,44,4,33,0
945,292,211,44,4,33,0
946,292,212,43,2,35,0
947,292,212,43,2,35,0
948,292,212,42,3,35,0
949,293,216,40,3,33,1
950,293,217,41,3,32,0
951,295,218,41,2,32,2
952,295,223,41,1,30,0
953,295,221,42,1,31,0
954,297,220,42,2,31,2
955,297,221,43,2,31,0
956,297,219,44,1,33,0
957,298,220,44,1,32,1
958,298,221,43,2,32,0
959,299,220,43,2,33,1
960,300,218,45,3,33,1
961,300,220,44,4,32,0
962,302,218,44,4,34,2
963,302,220,44,4,34,0
964,302,217,45,4,36,0
965,302,220,42,3,37,0
966,302,221,41,4,36,0
967,302,221,44,4,33,0
968,302,222,43,5,32,0
969,302,225,41,5,31,0
970,302,225,41,5,31,0
971,303,225,41,5,31,1
972,303,227,40,5,31,0
973,303,227,40,4,32,0
974,303,225,41,4,33,0
975,303,227,40,4,32,0
976,303,228,40,4,31,0
977,303,230,39,3,31,0
978,303,230,38,3,32,0
979,303,232,38,2,31,0
980,304,231,37,3,32,1
981,305,232,37,2,33,1
982,305,233,37,3,32,0
983,305,231,36,4,34,0
984,305,234,34,5,32,0
985,305,231,35,5,34,0
986,306,231,35,5,34,1
987,306,233,35,5,33,0
988,306,233,34,7,32,0
989,306,231,35,8,32,0
990,306,229,38,6,33,0
991,306,228,38,6,34,0
992,306,230,38,5,33,0
993,306,233,36,4,33,0
